published_at,title,description,source,url,ticker,date,market_date
2026-04-17 04:03:08+00:00,Apple highlights record progress in recycled materials across products,"Apple has announced what it describes as its highest-ever use of recycled materials across its product lineup, underscoring continued efforts to reduce environmental impact and move toward a carbon-neutral supply chain by 2030, according to its latest newsroo…",Digitimes,https://www.digitimes.com/news/a20260417VL211/apple-materials-2030-2025-supply-chain.html,AAPL,2026-04-17,2026-04-17
2026-04-17 04:01:00+00:00,New Music Friday: The best albums out April 17,"Honey Dijon. Yaya Bey. Shadowy pop from Sofia Isella. Guest host Hazel Cills chats with Nastia Voynovskaya from KQED in San Francisco about their favorite albums out Friday, April 17. Plus, a handful of NPR Music writers and critics offer personal picks in ou…",NPR,https://www.npr.org/2026/04/17/nx-s1-5778466/new-music-friday-best-albums-april-17-2026,AAPL,2026-04-17,2026-04-17
2026-04-17 04:00:00+00:00,Bayern Munich News: Newcastle United could want big money FC Bayern transfer target Anthony Gordon,Will FC Bayern make a play for Anthony Gordon?,Bavarian Football Works,https://www.bavarianfootballworks.com/transfer-rumors/189982/bayern-munich-newcastle-united-gordon-manchester-city-united-real-madrid-fc-barcelona-psg-bvb-arsenal-chelsea,AAPL,2026-04-17,2026-04-17
2026-04-17 04:00:00+00:00,Hedonic Land Rover Defender 90 Soft Top,"Another standout build rolls out of the Hedonic garage, and this one gets the balance just right. A classic Defender 90, stripped back and rebuilt with modern usability in mind, without losing the raw character that made it iconic in the first place.
This is …",Blessthisstuff.com,https://www.blessthisstuff.com/stuff/vehicles/cars/hedonic-land-rover-defender-90-soft-top/,AAPL,2026-04-17,2026-04-17
2026-04-17 03:40:14+00:00,Blackmagic Camera for iOS now has a companion Watch app,"Blackmagic Camera is one of the more powerful third-party smartphone camera apps available and it’s now even more useful for solo creators. Blackmagic Design just announced that the latest iOS version 3.3 now supports Apple Watch, letting you control the app …",Madshrimps.be,https://www.madshrimps.be/news/blackmagic-camera-for-ios-now-has-a-companion-watch-app/,AAPL,2026-04-17,2026-04-17
2026-04-17 03:30:43+00:00,"Apple Silicone Case w/ MagSafe for iPhone 16, Plus or Pro Max (select colors) $5 + Free Shipping (5 replies)","Verizon has Apple Silicone Case with MagSafe for iPhone 16, Plus or Pro Max for $5. Shipping is Free. iPhone 16 Case [verizon.com] (fuchsia only) $5
iPhone 16 Plus Case [verizon.com] (3 colors) $5
iPh",Slickdeals.net,https://slickdeals.net/f/19429683-apple-silicone-case-w-magsafe-for-iphone-16-plus-or-pro-max-select-colors-5-free-shipping,AAPL,2026-04-17,2026-04-17
2026-04-17 03:21:04+00:00,Will Celtics' Jaylen Brown make All-NBA First Team?,Jaylen Brown has earned the right to be among the front runners for an All-NBA First Team spot,USA Today,https://celticswire.usatoday.com/story/sports/nba/celtics/2026/04/16/will-celtics-jaylen-brown-make-all-nba-first-team/89649508007/,AAPL,2026-04-17,2026-04-17
2026-04-17 03:13:24+00:00,Examining the Boston Celtics advantages over the Philadelphia 76ers,The Boston Celtics will head into their opening round matchup against the Philadelphia 76ers as heavy favorites,USA Today,https://celticswire.usatoday.com/story/sports/nba/celtics/2026/04/16/examining-the-celtics-advantages-over-the-philadelphia-76ers/89649624007/,AAPL,2026-04-17,2026-04-17
2026-04-17 03:12:59+00:00,"With a healthy Jayson Tatum, the Boston Celtics are contenders",Jayson Tatum has elevated the Boston Celtics to a whole new level heading into the playoffs,USA Today,https://celticswire.usatoday.com/story/sports/nba/celtics/2026/04/16/with-a-healthy-jayson-tatum-the-boston-celtics-are-contenders/89649724007/,AAPL,2026-04-17,2026-04-17
2026-04-17 03:07:17+00:00,rapid-mlx 0.5.2,"Rapid-MLX — AI inference for Apple Silicon. Drop-in OpenAI API, 2-4x faster than Ollama.",Pypi.org,https://pypi.org/project/rapid-mlx/0.5.2/,AAPL,2026-04-17,2026-04-17
